userid	itemid	rating
14191	137217	1
14191	127712	1
14191	138089	1
14191	138595	1
14192	148193	1
14192	146558	1
14192	139642	1
14192	154277	1
14192	146557	1
14192	155766	1
14192	155783	1
14192	124908	1
14193	141347	1
14193	126951	1
14193	130964	1
14193	142620	1
14193	127683	1
14193	133897	1
14193	128814	1
14193	140000	1
14193	125164	1
14194	144218	1
14194	144097	1
14194	130855	1
14194	143595	1
14194	145261	1
14194	132690	1
14194	124909	1
14194	128552	1
14194	151636	1
14194	127683	1
14194	131228	1
14195	154414	1
14195	128653	1
14195	149471	1
14195	152343	1
14195	124909	1
14196	156790	1
14196	154792	1
14196	147607	1
14196	150751	1
14196	156058	1
14196	140271	1
14196	124909	1
14197	154026	1
14197	126925	1
14197	150285	1
14197	124909	1
14198	124910	1
14198	149404	1
14198	134582	1
14198	135626	1
14199	137179	1
14199	124943	1
14199	133744	1
14199	152487	1
14199	129538	1
14199	124910	1
14200	130944	1
14200	151922	1
14200	148081	1
14200	124910	1
14200	143393	1
14201	146150	1
14201	124910	1
14201	154218	1
14201	144819	1
14202	140355	1
14202	131024	1
14202	130677	1
14202	146323	1
14202	153802	1
14202	131726	1
14202	137232	1
14202	132573	1
14202	124912	1
14202	128237	1
14202	149137	1
14202	129896	1
14203	124917	1
14203	133608	1
14203	145264	1
14203	138023	1
14204	154293	1
14204	152908	1
14204	130447	1
14204	127176	1
14204	126605	1
14204	144178	1
14204	133414	1
14204	156841	1
14204	133747	1
14204	127519	1
14204	133885	1
14204	124918	1
14204	141050	1
14204	138786	1
14205	124928	1
14205	135023	1
14205	145246	1
14205	147584	1
14206	126716	1
14206	142620	1
14206	148078	1
14206	124935	1
14207	124943	1
14207	151329	1
14207	147239	1
14207	140458	1
14208	125774	1
14208	124948	1
14208	127683	1
14208	128637	1
14209	140913	1
14209	124956	1
14209	145498	1
14209	143792	1
14209	142579	1
14209	143661	1
14210	134087	1
14210	148099	1
14210	124961	1
14210	142783	1
14210	144378	1
14211	150132	1
14211	127995	1
14211	124982	1
14211	128932	1
14212	139953	1
14212	134977	1
14212	124991	1
14212	143661	1
14212	150816	1
14213	150512	1
14213	140069	1
14213	124991	1
14213	146405	1
14213	135018	1
14214	124993	1
14214	138713	1
14214	150134	1
14214	127712	1
14215	127309	1
14215	150043	1
14215	135388	1
14215	147521	1
14215	147853	1
14216	154802	1
14216	127613	1
14216	126813	1
14216	124995	1
14217	153623	1
14217	127264	1
14217	124995	1
14217	150392	1
14217	127836	1
14218	142762	1
14218	124995	1
14218	151450	1
14218	146150	1
14218	132230	1
14218	146151	1
14219	147960	1
14219	144913	1
14219	132159	1
14219	124995	1
14219	136854	1
14219	149062	1
14219	151558	1
14219	148730	1
14219	131297	1
14220	142628	1
14220	131095	1
14220	141152	1
14220	138025	1
14220	130475	1
14220	135561	1
14220	124997	1
14220	145366	1
14220	125872	1
14220	127712	1
14220	143115	1
14220	151922	1
14220	148993	1
14221	148652	1
14221	133325	1
14221	124997	1
14221	150823	1
14221	138997	1
14222	126813	1
14222	124997	1
14222	145353	1
14222	136159	1
14222	134701	1
14223	124997	1
14223	151450	1
14223	151471	1
14223	128473	1
14223	125242	1
14223	143730	1
14223	133325	1
14224	124997	1
14224	133508	1
14224	149300	1
14224	127683	1
14225	145705	1
14225	124997	1
14225	149535	1
14225	141526	1
14225	148295	1
14226	124997	1
14226	138657	1
14226	126814	1
14226	133504	1
14226	138752	1
14227	149696	1
14227	128251	1
14227	144744	1
14227	155005	1
14227	134702	1
14227	152438	1
14227	124997	1
14227	136291	1
14228	126813	1
14228	142620	1
14228	151556	1
14228	153782	1
14228	147584	1
14228	139642	1
14228	124997	1
14229	144352	1
14229	150980	1
14229	151091	1
14229	154800	1
14229	142239	1
14229	142989	1
14229	142020	1
14229	126920	1
14229	140599	1
14229	147067	1
14229	125143	1
14229	140617	1
14229	124997	1
14229	129695	1
14229	145203	1
14229	132023	1
14229	146427	1
14230	124997	1
14230	148684	1
14230	126432	1
14230	142717	1
14231	143876	1
14231	139744	1
14231	133748	1
14231	124997	1
14231	144426	1
14232	148353	1
14232	132152	1
14232	148140	1
14232	145042	1
14232	140877	1
14232	133650	1
14232	141526	1
14232	124997	1
14232	134131	1
14232	130400	1
14232	149586	1
14232	149623	1
14232	125798	1
14233	133223	1
14233	135751	1
14233	124997	1
14233	142510	1
14234	143876	1
14234	147605	1
14234	126813	1
14234	124997	1
14235	124997	1
14235	126813	1
14235	148578	1
14235	150481	1
14235	143982	1
14236	126813	1
14236	130483	1
14236	126461	1
14236	124997	1
14237	126813	1
14237	139346	1
14237	124997	1
14237	130632	1
14238	134309	1
14238	124997	1
14238	134443	1
14238	148234	1
14239	127512	1
14239	134853	1
14239	129913	1
14239	124997	1
14240	129316	1
14240	143850	1
14240	124997	1
14240	134584	1
14241	126716	1
14241	142508	1
14241	126813	1
14241	129389	1
14241	150944	1
14241	124997	1
14241	137390	1
14241	144625	1
14242	151771	1
14242	127712	1
14242	124997	1
14242	138859	1
14242	139471	1
14242	151917	1
14242	146947	1
14243	130085	1
14243	147233	1
14243	130193	1
14243	150789	1
14243	143111	1
14243	132503	1
14243	141575	1
14243	136453	1
14243	150931	1
14243	139118	1
14243	139117	1
14243	127264	1
14243	146459	1
14243	124997	1
14243	142448	1
14243	134601	1
14243	146406	1
14243	139388	1
14243	144325	1
14244	142718	1
14244	139469	1
14244	127376	1
14244	138859	1
14244	124997	1
14245	148141	1
14245	145002	1
14245	147134	1
14245	144138	1
14245	142849	1
14245	138859	1
14245	144903	1
14245	138243	1
14245	141515	1
14246	146870	1
14246	125006	1
14246	140562	1
14246	136970	1
14246	153109	1
14246	149483	1
14247	139806	1
14247	127548	1
14247	125010	1
14247	131677	1
14247	134203	1
14248	127712	1
14248	142073	1
14248	125011	1
14248	149293	1
14248	149275	1
14248	131541	1
14248	148193	1
14248	129272	1
14248	142766	1
14249	132216	1
14249	127961	1
14249	142051	1
14249	144118	1
14249	125011	1
14249	147664	1
14250	141902	1
14250	141347	1
14250	142620	1
14250	125037	1
14251	134488	1
14251	125040	1
14251	139960	1
14251	148185	1
14251	143849	1
14252	125040	1
14252	135789	1
14252	128194	1
14252	126184	1
14252	148353	1
14252	127520	1
14252	145931	1
14252	141159	1
14252	138398	1
14253	149286	1
14253	153479	1
14253	141347	1
14253	125049	1
14253	139134	1
14253	152563	1
14253	145867	1
14253	144875	1
14253	153924	1
14254	125049	1
14254	152438	1
14254	145791	1
14254	154393	1
14254	143395	1
14254	151862	1
14255	152275	1
14255	139744	1
14255	125049	1
14255	133090	1
14255	132104	1
14255	138437	1
14255	153913	1
14255	155845	1
14255	153599	1
14256	143875	1
14256	154548	1
14256	125209	1
14256	137675	1
14256	132495	1
14256	149351	1
14256	127591	1
14256	139167	1
14256	145884	1
14256	125223	1
14256	129336	1
14256	142924	1
14256	148772	1
14256	150562	1
14256	151819	1
14256	152243	1
14256	139165	1
14256	129667	1
14256	152233	1
14256	137880	1
14256	153597	1
14256	125053	1
14256	143285	1
14257	156955	1
14257	136382	1
14257	152715	1
14257	134444	1
14257	154089	1
14257	132565	1
14257	125075	1
14257	156364	1
14257	147792	1
14257	151704	1
14257	142235	1
14257	130849	1
14257	151707	1
14257	127789	1
14257	151809	1
14258	138702	1
14258	153852	1
14258	125953	1
14258	125081	1
14258	144277	1
14258	126491	1
14258	126059	1
14259	144859	1
14259	143686	1
14259	146800	1
14259	148155	1
14259	139223	1
14259	140280	1
14259	130255	1
14259	155595	1
14259	128565	1
14259	154940	1
14259	149094	1
14259	142827	1
14259	144161	1
14259	155757	1
14259	154992	1
14259	145898	1
14259	125087	1
14259	143063	1
14259	154566	1
14259	125891	1
14259	156821	1
14259	151815	1
14259	135368	1
14259	137232	1
14259	148152	1
14259	151809	1
14260	155462	1
14260	148496	1
14260	125093	1
14260	143151	1
14260	144525	1
14261	137372	1
14261	139398	1
14261	127033	1
14261	125096	1
14262	136887	1
14262	150004	1
14262	125102	1
14262	128792	1
14263	156464	1
14263	137438	1
14263	127065	1
14263	148871	1
14263	143441	1
14263	145329	1
14263	136738	1
14263	132574	1
14263	129615	1
14263	138827	1
14263	125103	1
14263	130190	1
14263	129944	1
14264	134658	1
14264	148143	1
14264	150285	1
14264	155414	1
14264	154892	1
14265	152220	1
14265	127559	1
14265	125104	1
14265	131965	1
14266	125106	1
14266	146130	1
14266	129999	1
14266	140656	1
14266	130849	1
14266	145919	1
14267	156557	1
14267	156128	1
14267	149070	1
14267	152003	1
14267	154950	1
14267	137046	1
14267	125114	1
14267	155876	1
14267	156241	1
14267	155873	1
14268	131118	1
14268	125116	1
14268	154523	1
14268	149451	1
14269	152083	1
14269	155797	1
14269	143595	1
14269	139354	1
14269	125117	1
14270	149551	1
14270	147685	1
14270	137999	1
14270	141625	1
14270	153793	1
14270	156714	1
14270	152236	1
14270	125122	1
14271	125139	1
14271	137770	1
14271	135365	1
14271	148001	1
14272	143433	1
14272	152540	1
14272	128623	1
14272	156554	1
14272	130844	1
14273	139448	1
14273	125336	1
14273	144662	1
14273	148709	1
14273	138245	1
14273	149586	1
14274	133088	1
14274	142114	1
14274	154573	1
14274	149641	1
14274	125162	1
14274	135387	1
14275	148428	1
14275	132955	1
14275	125162	1
14275	127712	1
14276	125162	1
14276	133288	1
14276	128340	1
14276	147484	1
14276	129272	1
14277	133770	1
14277	125162	1
14277	141299	1
14277	134856	1
14278	125162	1
14278	149072	1
14278	131324	1
14278	155434	1
14278	139982	1
14278	148699	1
14279	125162	1
14279	130427	1
14279	145468	1
14279	126278	1
14279	137224	1
14279	130188	1
14280	142123	1
14280	152978	1
14280	129953	1
14280	128637	1
14280	141833	1
14280	127119	1
14280	125164	1
14280	140338	1
14281	135036	1
14281	145387	1
14281	127712	1
14281	134611	1
14281	133853	1
14281	156368	1
14282	125165	1
14282	133383	1
14282	151845	1
14282	144640	1
14282	143433	1
14282	128146	1
14282	145114	1
14283	130975	1
14283	140590	1
14283	125177	1
14283	143306	1
14284	146143	1
14284	125630	1
14284	125178	1
14284	140098	1
14284	145261	1
14284	154491	1
14284	129033	1
14285	125181	1
14285	143167	1
14285	138460	1
14285	136049	1
14285	129272	1
14285	128980	1
14286	125197	1
14286	155281	1
14286	135815	1
14286	143212	1
14286	126062	1
14286	151922	1
14287	137767	1
14287	151991	1
14287	125205	1
14287	136950	1
14288	129169	1
14288	135811	1
14288	125220	1
14288	130455	1
14289	143532	1
14289	125222	1
14289	139639	1
14289	136566	1
14289	146264	1
14289	154691	1
14289	142290	1
14290	150299	1
14290	147351	1
14290	139828	1
14290	125222	1
14290	149771	1
14290	141017	1
14291	145086	1
14291	134356	1
14291	129415	1
14291	125225	1
14292	153100	1
14292	154145	1
14292	136701	1
14292	125232	1
14293	149404	1
14293	130741	1
14293	128818	1
14293	144084	1
14294	145030	1
14294	125236	1
14294	139342	1
14294	142001	1
14294	146826	1
14294	142756	1
14295	127250	1
14295	149893	1
14295	143111	1
14295	125246	1
14295	143461	1
14295	147240	1
14295	128927	1
14295	149714	1
14295	149503	1
14295	136454	1
14295	137773	1
14295	135653	1
14295	143426	1
14296	141984	1
14296	155227	1
14296	150266	1
14296	150967	1
14296	137574	1
14296	133158	1
14296	144738	1
14296	155835	1
14296	134401	1
14296	139515	1
14296	129922	1
14296	139514	1
14296	125246	1
14296	155259	1
14296	155800	1
14296	155228	1
14296	125582	1
14297	146738	1
14297	133090	1
14297	125246	1
14297	141649	1
14297	142160	1
14297	131162	1
14297	136152	1
14298	125246	1
14298	135466	1
14298	142546	1
14298	147011	1
14298	148810	1
14298	143854	1
14299	135706	1
14299	125246	1
14299	140640	1
14299	143367	1
14300	125246	1
14300	146194	1
14300	146747	1
14300	132407	1
14301	144738	1
14301	149405	1
14301	154439	1
14301	143532	1
14301	146865	1
14302	125253	1
14302	126731	1
14302	146879	1
14302	154905	1
14303	146947	1
14303	140350	1
14303	148222	1
14303	150591	1
14303	147238	1
14303	125259	1
14303	134481	1
14303	150004	1
14303	148143	1
14303	148440	1
14304	149458	1
14304	127380	1
14304	125360	1
14304	125259	1
14305	135116	1
14305	133117	1
14305	134131	1
14305	125259	1
14306	134584	1
14306	125266	1
14306	144383	1
14306	148507	1
14307	127302	1
14307	139143	1
14307	125271	1
14307	127543	1
14307	139754	1
14307	134811	1
14308	133474	1
14308	133686	1
14308	126637	1
14308	152438	1
14309	144590	1
14309	128538	1
14309	134991	1
14309	125272	1
14310	155616	1
14310	145976	1
14310	128603	1
14310	147112	1
14310	136763	1
14310	143039	1
14310	127264	1
14310	130574	1
14310	135561	1
14310	133202	1
14310	134199	1
14310	149068	1
14310	141347	1
14310	125284	1
14310	132694	1
14310	142443	1
14311	125301	1
14311	129886	1
14311	137598	1
14311	147949	1
14312	144699	1
14312	129769	1
14312	143595	1
14312	125312	1
14312	136272	1
14313	135402	1
14313	142533	1
14313	125328	1
14313	143553	1
14314	145622	1
14314	134773	1
14314	139701	1
14314	125364	1
14314	127653	1
14314	131057	1
14314	143876	1
14314	142521	1
14314	140043	1
14314	139571	1
14315	146611	1
14315	151834	1
14315	151889	1
14315	136533	1
14315	156455	1
14315	149466	1
14315	125364	1
14315	135310	1
14316	151433	1
14316	134358	1
14316	125366	1
14316	153499	1
14317	133581	1
14317	132315	1
14317	129652	1
14317	125368	1
14318	125369	1
14318	154378	1
14318	155504	1
14318	129661	1
14319	130339	1
14319	125378	1
14319	136931	1
14319	129285	1
14320	149621	1
14320	133485	1
14320	127683	1
14320	138495	1
14321	147203	1
14321	147864	1
14321	125399	1
14321	153722	1
14322	142620	1
14322	125414	1
14322	132020	1
14322	142500	1
14322	130964	1
14322	141443	1
14323	135018	1
14323	134991	1
14323	130247	1
14323	125420	1
14324	137372	1
14324	154153	1
14324	129620	1
14324	125422	1
14324	149404	1
14324	137070	1
14324	133910	1
14324	142828	1
14324	153696	1
14324	152896	1
14324	139879	1
14324	137939	1
14324	149470	1
14325	146136	1
14325	128603	1
14325	127712	1
14325	138077	1
14325	125429	1
14325	145996	1
14326	149183	1
14326	138755	1
14326	125430	1
14326	143063	1
14326	150522	1
14326	148155	1
14326	144118	1
14326	145867	1
14326	136071	1
14326	134481	1
14326	146152	1
14326	152314	1
14327	140901	1
14327	145912	1
14327	141736	1
14327	125453	1
14327	136513	1
14327	130376	1
14327	139098	1
14328	125457	1
14328	125606	1
14328	146385	1
14328	141737	1
14328	135149	1
14329	144276	1
14329	142430	1
14329	146386	1
14329	151472	1
14329	125477	1
14330	146103	1
14330	137176	1
14330	130285	1
14330	125485	1
14330	144100	1
14330	141748	1
14331	128132	1
14331	126658	1
14331	132525	1
14331	142407	1
14331	155858	1
14331	142878	1
14331	133873	1
14332	151912	1
14332	142663	1
14332	155282	1
14332	125492	1
14333	127712	1
14333	140348	1
14333	143792	1
14333	138997	1
14333	125492	1
14333	141586	1
14333	154072	1
14333	144738	1
14333	138998	1
14333	153624	1
14334	156074	1
14334	125492	1
14334	151111	1
14334	154887	1
14334	139518	1
14335	139718	1
14335	148353	1
14335	144327	1
14335	125860	1
14336	140348	1
14336	130476	1
14336	127683	1
14336	147793	1
14337	128547	1
14337	127390	1
14337	132833	1
14337	125492	1
14337	127519	1
14337	127197	1
14338	125492	1
14338	126021	1
14338	140590	1
14338	138479	1
14338	135104	1
14339	150189	1
14339	146150	1
14339	125504	1
14339	130248	1
14340	152475	1
14340	125505	1
14340	130181	1
14340	134254	1
14340	138977	1
14340	131519	1
14340	148302	1
14341	140939	1
14341	129704	1
14341	145551	1
14341	146913	1
14341	133148	1
14341	125512	1
14341	148310	1
14341	144738	1
14342	147245	1
14342	138020	1
14342	148228	1
14342	125525	1
14343	145822	1
14343	133928	1
14343	144820	1
14343	135107	1
14343	136920	1
14343	140540	1
14343	155472	1
14343	142061	1
14343	133158	1
14343	125545	1
14343	135013	1
14343	131338	1
14343	133396	1
14344	139894	1
14344	143595	1
14344	138755	1
14344	147883	1
14344	125549	1
14344	131826	1
14344	131820	1
14345	125566	1
14345	131516	1
14345	131642	1
14345	142107	1
14346	144589	1
14346	144049	1
14346	125573	1
14346	134166	1
14347	149282	1
14347	140158	1
14347	138113	1
14347	125582	1
14347	138894	1
14348	131533	1
14348	125600	1
14348	149284	1
14348	142620	1
14348	152795	1
14349	136049	1
14349	136791	1
14349	138186	1
14349	138636	1
14350	145958	1
14350	141347	1
14350	148290	1
14350	125611	1
14350	145098	1
14350	142412	1
14350	137095	1
14350	150021	1
14350	142156	1
14350	134535	1
14350	132705	1
14351	139334	1
14351	132237	1
14351	135120	1
14351	154885	1
14352	139132	1
14352	130876	1
14352	128723	1
14352	149456	1
14353	134138	1
14353	141734	1
14353	137335	1
14353	145452	1
14353	138699	1
14353	128569	1
14353	129922	1
14353	154378	1
14354	134664	1
14354	144230	1
14354	125680	1
14354	151245	1
14354	126813	1
14354	142295	1
14354	142178	1
14355	148751	1
14355	125699	1
14355	145621	1
14355	126771	1
14355	132068	1
14355	149404	1
14355	130590	1
14356	149183	1
14356	145145	1
14356	151153	1
14356	125701	1
14356	154903	1
14356	138077	1
14356	153645	1
14356	131178	1
14357	144720	1
14357	150779	1
14357	140014	1
14357	125701	1
14357	130424	1
14358	153932	1
14358	155057	1
14358	152211	1
14358	140552	1
14359	142375	1
14359	133747	1
14359	125717	1
14359	134317	1
14360	154835	1
14360	125723	1
14360	128516	1
14360	128121	1
14361	149680	1
14361	134150	1
14361	146311	1
14361	152763	1
14361	150271	1
14361	132757	1
14361	145246	1
14361	125723	1
14362	133850	1
14362	140629	1
14362	125724	1
14362	148577	1
14362	138077	1
14363	125725	1
14363	136671	1
14363	146187	1
14363	137501	1
14363	147954	1
14363	145263	1
14363	129911	1
14363	129817	1
14363	132936	1
14363	131701	1
14363	139493	1
14364	150192	1
14364	156398	1
14364	150761	1
14364	143879	1
14364	136706	1
14364	149858	1
14365	152212	1
14365	154691	1
14365	150205	1
14365	143876	1
14365	133413	1
14365	139713	1
14365	150030	1
14365	144738	1
14365	139845	1
14365	125752	1
14365	133052	1
14365	137773	1
14365	139517	1
14365	139605	1
14365	153623	1
14366	125759	1
14366	127710	1
14366	138051	1
14366	149157	1
14367	151319	1
14367	153155	1
14367	135976	1
14367	139433	1
14367	145329	1
14367	151231	1
14367	154854	1
14367	155569	1
14367	148715	1
14367	154891	1
14367	127629	1
14367	156167	1
14367	125773	1
14367	154992	1
14367	152088	1
14367	156951	1
14368	143397	1
14368	139699	1
14368	125777	1
14368	149488	1
14369	125796	1
14369	130476	1
14369	127324	1
14369	131335	1
14370	152795	1
14370	151598	1
14370	125806	1
14370	127200	1
14370	126043	1
14371	147351	1
14371	138679	1
14371	140590	1
14371	149404	1
14371	125818	1
14371	132796	1
14372	147605	1
14372	131521	1
14372	147653	1
14372	125818	1
14372	150073	1
14373	135035	1
14373	140271	1
14373	138653	1
14373	125818	1
14374	153443	1
14374	154285	1
14374	125822	1
14374	137336	1
14375	152181	1
14375	155842	1
14375	143058	1
14375	147211	1
14375	143039	1
14375	142235	1
14375	125828	1
14375	154265	1
14375	131286	1
14375	147858	1
14375	138206	1
14376	127543	1
14376	146221	1
14376	145976	1
14376	135888	1
14376	142091	1
14376	147596	1
14376	127712	1
14376	154470	1
14376	129381	1
14376	149340	1
14376	131279	1
14376	125834	1
14377	154914	1
14377	130798	1
14377	149750	1
14377	152336	1
14377	136490	1
14377	145259	1
14377	131819	1
14377	126758	1
14377	154890	1
14377	143063	1
14377	133240	1
14377	142519	1
14377	125835	1
14377	146461	1
14377	129392	1
14377	140774	1
14377	150640	1
14378	153238	1
14378	154182	1
14378	154183	1
14378	125836	1
14379	127330	1
14379	151212	1
14379	125871	1
14379	144666	1
14379	148341	1
14380	146332	1
14380	125883	1
14380	133444	1
14380	149404	1
14380	129026	1
14381	126971	1
14381	156852	1
14381	154986	1
14381	133746	1
14381	153808	1
14382	128441	1
14382	149404	1
14382	125891	1
14382	149785	1
14382	145813	1
14382	133158	1
14383	131532	1
14383	131318	1
14383	134479	1
14383	136334	1
14383	125891	1
14383	131733	1
14383	152438	1
14383	128566	1
14384	133755	1
14384	138423	1
14384	125891	1
14384	155849	1
14384	154726	1
14384	138077	1
14385	144147	1
14385	146769	1
14385	135244	1
14385	128818	1
14385	137424	1
14385	135514	1
14385	149712	1
14385	137149	1
14385	156303	1
14385	149146	1
14385	156231	1
14385	137921	1
14386	138358	1
14386	154325	1
14386	131747	1
14386	153000	1
14386	145259	1
14386	125891	1
14387	147853	1
14387	127683	1
14387	125900	1
14387	136200	1
14387	130876	1
14388	144413	1
14388	134230	1
14388	141032	1
14388	151291	1
14389	138344	1
14389	143369	1
14389	140572	1
14389	125910	1
14389	142386	1
14389	142443	1
14390	145509	1
14390	125915	1
14390	127683	1
14390	129076	1
14390	127176	1
14391	125918	1
14391	138056	1
14391	142443	1
14391	137879	1
14392	125922	1
14392	139069	1
14392	156898	1
14392	130953	1
14393	125922	1
14393	147840	1
14393	143869	1
14393	141111	1
14393	130817	1
14393	149488	1
14394	152405	1
14394	125922	1
14394	141519	1
14394	152718	1
14394	138179	1
14395	125925	1
14395	149404	1
14395	148413	1
14395	141003	1
14395	149374	1
14396	131954	1
14396	144876	1
14396	125929	1
14396	133911	1
14397	139925	1
14397	143595	1
14397	125932	1
14397	140610	1
14397	138450	1
14398	151296	1
14398	136701	1
14398	153052	1
14398	142872	1
14398	148137	1
14399	140505	1
14399	125946	1
14399	150586	1
14399	140120	1
14400	153710	1
14400	142746	1
14400	135725	1
14400	125946	1
14401	154096	1
14401	145284	1
14401	138077	1
14401	140594	1
14401	140629	1
14401	155918	1
14401	125946	1
14401	142913	1
14401	155842	1
14401	139134	1
14402	126813	1
14402	136002	1
14402	143089	1
14402	126925	1
14402	147463	1
14402	146598	1
14402	125953	1
14403	152443	1
14403	141283	1
14403	125953	1
14403	127082	1
14403	144119	1
14403	138113	1
14403	127682	1
14403	129710	1
14403	154470	1
14404	148143	1
14404	139753	1
14404	137445	1
14404	144829	1
14404	139820	1
14405	131693	1
14405	140952	1
14405	125953	1
14405	139897	1
14405	139801	1
14405	133594	1
14405	131281	1
14405	145958	1
14405	141108	1
14405	133854	1
14405	128148	1
14405	139889	1
14405	139815	1
14405	150232	1
14406	142899	1
14406	150004	1
14406	154348	1
14406	126432	1
14407	134257	1
14407	138419	1
14407	139535	1
14407	134673	1
14407	125995	1
14407	138630	1
14408	152901	1
14408	142891	1
14408	138718	1
14408	126013	1
14409	126044	1
14409	126020	1
14409	143213	1
14409	133832	1
14409	143012	1
14409	151349	1
14409	132675	1
14409	150628	1
14409	134739	1
14410	147525	1
14410	155257	1
14410	137961	1
14410	136222	1
14411	149796	1
14411	149785	1
14411	143491	1
14411	153414	1
14411	145942	1
14411	126041	1
14411	151301	1
14412	148224	1
14412	126484	1
14412	126541	1
14412	126042	1
14412	154803	1
14412	153587	1
14413	143630	1
14413	126043	1
14413	154690	1
14413	132603	1
14413	143905	1
14413	140271	1
14414	143449	1
14414	153361	1
14414	142628	1
14414	126043	1
14414	127452	1
14415	146890	1
14415	144092	1
14415	144071	1
14415	136238	1
14416	132682	1
14416	138193	1
14416	126043	1
14416	152003	1
14417	144930	1
14417	138825	1
14417	127200	1
14417	126044	1
14418	155278	1
14418	126716	1
14418	127683	1
14418	126049	1
14418	152094	1
14419	130909	1
14419	149893	1
14419	126062	1
14419	127247	1
14419	143396	1
14419	152347	1
14420	126066	1
14420	135358	1
14420	136941	1
14420	129929	1
14421	126079	1
14421	129821	1
14421	148655	1
14421	148457	1
14422	139182	1
14422	147763	1
14422	150174	1
14422	126081	1
14422	151598	1
14423	126086	1
14423	139777	1
14423	141627	1
14423	130024	1
14424	145454	1
14424	126682	1
14424	146254	1
14424	154285	1
14424	149488	1
14424	132216	1
14424	126089	1
14425	154280	1
14425	149387	1
14425	153508	1
14425	126091	1
14425	154200	1
14425	149372	1
14425	127874	1
14425	128814	1
14425	154281	1
14425	154428	1
14426	132245	1
14426	131272	1
14426	133228	1
14426	131459	1
14427	143231	1
14427	132720	1
14427	143905	1
14427	147149	1
14427	126139	1
14427	149094	1
14428	133416	1
14428	144738	1
14428	126139	1
14428	149458	1
14428	137808	1
14428	147653	1
14429	150604	1
14429	126141	1
14429	152186	1
14429	155794	1
14429	150991	1
14430	138020	1
14430	140590	1
14430	126155	1
14430	142663	1
14431	153198	1
14431	136457	1
14431	126159	1
14431	141734	1
14432	133573	1
14432	131156	1
14432	153106	1
14432	126168	1
14432	141734	1
14433	126179	1
14433	155397	1
14433	144545	1
14433	137467	1
14433	152614	1
14434	137552	1
14434	139368	1
14434	143427	1
14434	126212	1
14434	139718	1
14435	142278	1
14435	129199	1
14435	133402	1
14435	126237	1
14435	141964	1
14435	142429	1
14436	154868	1
14436	127452	1
14436	135150	1
14436	130326	1
14437	138243	1
14437	126259	1
14437	133485	1
14437	134975	1
14438	128603	1
14438	126260	1
14438	155253	1
14438	148239	1
14439	143195	1
14439	149288	1
14439	152583	1
14439	131279	1
14439	153905	1
14439	126261	1
14440	129817	1
14440	126942	1
14440	148698	1
14440	131935	1
14440	151131	1
14441	127176	1
14441	135036	1
14441	134702	1
14441	150957	1
14441	154137	1
14441	129077	1
14441	126273	1
14442	148359	1
14442	147568	1
14442	129959	1
14442	148632	1
14442	151086	1
14442	126273	1
14442	154544	1
14443	126277	1
14443	132653	1
14443	138437	1
14443	140348	1
14443	155786	1
14443	155286	1
14443	154564	1
14444	127712	1
14444	126278	1
14444	141270	1
14444	137481	1
14444	127120	1
14444	127036	1
14445	135192	1
14445	142235	1
14445	136527	1
14445	138825	1
14445	137519	1
14445	130235	1
14445	154965	1
14445	145794	1
14446	134381	1
14446	142407	1
14446	149309	1
14446	152394	1
14446	126290	1
14446	150600	1
14447	129077	1
14447	141771	1
14447	155616	1
14447	135018	1
14447	134078	1
14447	126290	1
14447	153042	1
14447	130818	1
14447	151636	1
14447	153304	1
14447	133158	1
14447	139134	1
14447	153578	1
14447	146614	1
14447	145867	1
14447	150506	1
14448	150620	1
14448	139148	1
14448	146214	1
14448	150468	1
14448	146947	1
14448	126300	1
14449	126322	1
14449	137528	1
14449	152521	1
14449	152996	1
14449	129430	1
14450	134702	1
14450	140428	1
14450	138426	1
14450	126325	1
14451	143110	1
14451	126331	1
14451	154321	1
14451	146947	1
14451	131004	1
14452	152901	1
14452	156662	1
14452	154240	1
14452	156933	1
14452	154595	1
14452	146519	1
14452	144865	1
14452	154620	1
14452	156191	1
14452	145819	1
14452	126338	1
14452	146824	1
14452	154194	1
14453	140979	1
14453	153839	1
14453	138833	1
14453	155769	1
14453	126346	1
14454	146947	1
14454	149237	1
14454	126346	1
14454	145163	1
14455	132023	1
14455	149335	1
14455	138708	1
14455	148193	1
14455	152959	1
14455	126355	1
14456	139408	1
14456	137978	1
14456	154285	1
14456	126356	1
14457	147756	1
14457	130159	1
14457	146874	1
14457	138791	1
14457	141758	1
14457	137879	1
14457	133562	1
14458	142889	1
14458	134402	1
14458	127055	1
14458	127529	1
14458	134297	1
14458	126373	1
14459	149630	1
14459	149819	1
14459	149292	1
14459	128038	1
14459	126409	1
14459	127652	1
14459	147872	1
14459	155902	1
14460	148212	1
14460	126410	1
14460	146432	1
14460	134908	1
14461	140055	1
14461	126418	1
14461	133094	1
14461	143627	1
14462	139879	1
14462	147575	1
14462	154456	1
14462	126426	1
14462	148279	1
14462	151760	1
14463	126432	1
14463	135577	1
14463	138437	1
14463	144624	1
14463	140382	1
14464	126432	1
14464	138533	1
14464	136910	1
14464	130021	1
14465	144276	1
14465	138077	1
14465	135146	1
14465	134020	1
14466	148125	1
14466	149577	1
14466	150840	1
14466	149503	1
14467	139744	1
14467	150232	1
14467	147546	1
14467	143875	1
14467	129783	1
14467	144738	1
14467	149157	1
14467	145958	1
